time,x,y,z,roll,pitch,thrust,voltage,yaw,state
1775850808.903,1.122,-1.783,1595.930,0.007,-0.600,0.550,10.236,0.000,TAKEOFF
1775850809.233,0.845,-1.867,1597.400,0.184,-0.571,0.550,10.234,0.000,TAKEOFF
1775850809.561,0.555,-1.863,1598.870,0.345,-0.491,0.550,10.232,0.000,TAKEOFF
1775850809.886,0.277,-1.772,1600.340,0.475,-0.367,0.550,10.230,0.000,TAKEOFF
1775850810.212,0.035,-1.603,1601.810,0.562,-0.210,0.550,10.228,0.000,TAKEOFF
1775850810.539,-0.147,-1.373,1603.280,0.599,-0.035,0.550,10.225,0.000,TAKEOFF
1775850810.865,-0.251,-1.101,1604.750,0.583,0.144,0.550,10.223,0.000,TAKEOFF
1775850811.192,-0.268,-0.812,1606.220,0.514,0.309,0.550,10.221,0.000,TAKEOFF
1775850811.521,-0.197,-0.529,1607.690,0.400,0.447,0.550,10.219,0.000,TAKEOFF
1775850811.848,-0.045,-0.277,1609.160,0.250,0.546,0.550,10.217,0.000,TAKEOFF
1775850812.176,0.173,-0.079,1610.630,0.077,0.595,0.550,10.215,0.000,TAKEOFF
1775850812.502,0.436,0.045,1612.100,-0.102,0.591,0.550,10.213,0.000,TAKEOFF
1775850812.829,0.723,0.083,1613.570,-0.272,0.535,0.550,10.210,0.000,TAKEOFF
1775850813.157,1.010,0.032,1615.040,-0.418,0.430,0.550,10.208,0.000,TAKEOFF
1775850813.483,1.272,-0.102,1616.510,-0.527,0.288,0.550,10.206,0.000,TAKEOFF
1775850813.810,1.484,-0.305,1617.980,-0.588,0.119,0.550,10.204,0.000,TAKEOFF
1775850814.137,1.627,-0.560,1619.450,-0.597,-0.060,0.550,10.202,0.000,TAKEOFF
1775850814.462,1.686,-0.844,1620.920,-0.553,-0.234,0.550,10.200,0.000,TAKEOFF
1775850814.790,1.656,-1.133,1622.390,-0.459,-0.387,0.550,10.198,0.000,TAKEOFF
1775850815.118,1.541,-1.403,1623.860,-0.324,-0.505,0.550,10.195,0.000,TAKEOFF
1775850815.446,1.352,-1.629,1625.330,-0.160,-0.578,0.550,10.193,0.000,TAKEOFF
1775850815.773,1.108,-1.790,1626.800,0.018,-0.600,0.550,10.191,0.000,TAKEOFF
1775850816.100,0.829,-1.869,1628.270,0.194,-0.568,0.550,10.189,0.000,TAKEOFF
1775850816.429,0.539,-1.860,1629.740,0.353,-0.485,0.550,10.187,0.000,TAKEOFF
1775850816.758,0.262,-1.764,1631.210,0.481,-0.359,0.550,10.185,0.000,TAKEOFF
1775850817.083,0.023,-1.591,1632.680,0.565,-0.201,0.550,10.183,0.000,TAKEOFF
1775850817.411,-0.155,-1.358,1634.150,0.599,-0.025,0.550,10.180,0.000,TAKEOFF
1775850817.738,-0.254,-1.085,1635.620,0.580,0.153,0.550,10.178,0.000,TAKEOFF
1775850818.066,-0.266,-0.796,1637.090,0.509,0.318,0.550,10.176,0.000,TAKEOFF
1775850818.391,-0.190,-0.514,1638.560,0.392,0.454,0.550,10.174,0.000,TAKEOFF
1775850818.718,-0.034,-0.264,1640.030,0.240,0.550,0.550,10.172,0.000,TAKEOFF
1775850819.043,0.186,-0.070,1641.500,0.067,0.596,0.550,10.170,0.000,TAKEOFF
1775850819.370,0.452,0.050,1642.970,-0.112,0.589,0.550,10.168,0.000,TAKEOFF
1775850819.697,0.740,0.083,1644.440,-0.281,0.530,0.550,10.165,0.000,TAKEOFF
1775850820.024,1.026,0.027,1645.910,-0.425,0.423,0.550,10.163,0.000,TAKEOFF
1775850820.353,1.285,-0.112,1647.380,-0.531,0.279,0.550,10.161,0.000,TAKEOFF
1775850820.684,1.494,-0.318,1648.850,-0.590,0.109,0.550,10.159,0.000,TAKEOFF
1775850821.011,1.633,-0.575,1650.320,-0.596,-0.070,0.550,10.157,0.000,TAKEOFF
1775850821.338,1.687,-0.860,1651.790,-0.549,-0.243,0.550,10.155,0.000,TAKEOFF
1775850821.663,1.652,-1.149,1653.260,-0.452,-0.394,0.550,10.153,0.000,TAKEOFF
1775850821.991,1.532,-1.417,1654.730,-0.316,-0.510,0.550,10.150,0.000,TAKEOFF
1775850822.317,1.340,-1.640,1656.200,-0.151,-0.581,0.550,10.148,0.000,TAKEOFF
1775850822.645,1.093,-1.796,1657.670,0.028,-0.599,0.550,10.146,0.000,TAKEOFF
1775850822.972,0.812,-1.871,1659.140,0.204,-0.564,0.550,10.144,0.000,TAKEOFF
1775850823.294,0.522,-1.857,1660.610,0.361,-0.479,0.550,10.142,0.000,TAKEOFF
1775850823.621,0.247,-1.756,1662.080,0.487,-0.351,0.550,10.140,0.000,TAKEOFF
1775850823.946,0.011,-1.580,1663.550,0.569,-0.191,0.550,10.138,0.000,TAKEOFF
1775850824.273,-0.163,-1.344,1665.020,0.600,-0.015,0.550,10.135,0.000,TAKEOFF
1775850824.601,-0.258,-1.069,1666.490,0.577,0.163,0.550,10.133,0.000,TAKEOFF
1775850824.928,-0.264,-0.780,1667.960,0.503,0.326,0.550,10.131,0.000,TAKEOFF
1775850825.256,-0.183,-0.499,1669.430,0.384,0.461,0.550,10.129,0.000,TAKEOFF
1775850825.580,-0.023,-0.251,1670.900,0.231,0.554,0.550,10.127,0.000,TAKEOFF
1775850825.906,0.200,-0.061,1672.370,0.057,0.597,0.550,10.125,0.000,TAKEOFF
1775850826.236,0.467,0.054,1673.840,-0.122,0.588,0.550,10.123,0.000,TAKEOFF
1775850826.564,0.756,0.082,1675.310,-0.290,0.525,0.550,10.120,0.000,TAKEOFF
1775850826.889,1.041,0.021,1676.780,-0.432,0.416,0.550,10.118,0.000,TAKEOFF
1775850827.216,1.299,-0.121,1678.250,-0.536,0.270,0.550,10.116,0.000,TAKEOFF
1775850827.543,1.504,-0.332,1679.720,-0.592,0.099,0.550,10.114,0.000,TAKEOFF
1775850827.872,1.638,-0.591,1681.190,-0.595,-0.080,0.550,10.112,0.000,TAKEOFF
1775850828.200,1.687,-0.876,1682.660,-0.544,-0.252,0.550,10.110,0.000,TAKEOFF
1775850828.525,1.647,-1.165,1684.130,-0.446,-0.402,0.550,10.108,0.000,TAKEOFF
1775850828.851,1.523,-1.431,1685.600,-0.307,-0.516,0.550,10.105,0.000,TAKEOFF
1775850829.177,1.327,-1.651,1687.070,-0.141,-0.583,0.550,10.103,0.000,TAKEOFF
1775850829.507,1.078,-1.803,1688.540,0.038,-0.599,0.550,10.101,0.000,TAKEOFF
1775850829.833,0.796,-1.873,1690.010,0.213,-0.561,0.550,10.099,0.000,TAKEOFF
1775850830.160,0.506,-1.854,1691.480,0.369,-0.473,0.550,10.097,0.000,TAKEOFF
1775850830.486,0.233,-1.748,1692.950,0.492,-0.343,0.550,10.095,0.000,TAKEOFF
1775850830.814,-0.000,-1.568,1694.420,0.572,-0.182,0.550,10.092,0.000,TAKEOFF
1775850831.145,-0.170,-1.329,1695.890,0.600,-0.005,0.550,10.090,0.000,TAKEOFF
1775850831.472,-0.260,-1.053,1697.360,0.575,0.173,0.550,10.088,0.000,TAKEOFF
1775850831.798,-0.262,-0.763,1698.830,0.498,0.335,0.550,10.086,0.000,TAKEOFF
1775850832.126,-0.176,-0.484,1700.300,0.377,0.467,0.550,10.084,0.000,TAKEOFF
1775850832.453,-0.012,-0.239,1701.770,0.222,0.557,0.550,10.082,0.000,TAKEOFF
1775850832.783,0.214,-0.052,1703.240,0.047,0.598,0.550,10.080,0.000,TAKEOFF
1775850833.108,0.483,0.058,1704.710,-0.132,0.585,0.550,10.077,0.000,TAKEOFF
1775850833.438,0.772,0.081,1706.180,-0.299,0.520,0.550,10.075,0.000,TAKEOFF
1775850833.767,1.057,0.015,1707.650,-0.439,0.409,0.550,10.073,0.000,TAKEOFF
1775850834.093,1.312,-0.132,1709.120,-0.540,0.261,0.550,10.071,0.000,TAKEOFF
1775850834.423,1.514,-0.345,1710.590,-0.593,0.089,0.550,10.069,0.000,TAKEOFF
1775850834.752,1.643,-0.606,1712.060,-0.593,-0.090,0.550,10.067,0.000,TAKEOFF
1775850835.080,1.687,-0.893,1713.530,-0.540,-0.261,0.550,10.065,0.000,TAKEOFF
1775850835.408,1.642,-1.180,1715.000,-0.439,-0.409,0.550,10.062,0.000,TAKEOFF
1775850835.736,1.514,-1.444,1716.470,-0.298,-0.521,0.550,10.060,0.000,TAKEOFF
1775850836.064,1.314,-1.661,1717.940,-0.131,-0.585,0.550,10.058,0.000,TAKEOFF
1775850836.389,1.062,-1.809,1719.410,0.048,-0.598,0.550,10.056,0.000,TAKEOFF
1775850836.716,0.780,-1.874,1720.880,0.222,-0.557,0.550,10.054,0.000,TAKEOFF
1775850837.044,0.490,-1.850,1722.350,0.377,-0.467,0.550,10.052,0.000,TAKEOFF
1775850837.374,0.218,-1.740,1723.820,0.498,-0.334,0.550,10.050,0.000,TAKEOFF
1775850837.697,-0.012,-1.556,1725.290,0.575,-0.172,0.550,10.047,0.000,TAKEOFF
1775850838.025,-0.177,-1.315,1726.760,0.600,0.005,0.550,10.045,0.000,TAKEOFF
1775850838.355,-0.263,-1.037,1728.230,0.572,0.182,0.550,10.043,0.000,TAKEOFF
1775850838.680,-0.260,-0.747,1729.700,0.492,0.343,0.550,10.041,0.000,TAKEOFF
1775850839.008,-0.169,-0.469,1731.170,0.369,0.473,0.550,10.039,0.000,TAKEOFF
1775850839.336,-0.001,-0.227,1732.640,0.212,0.561,0.550,10.037,0.000,TAKEOFF
1775850839.662,0.228,-0.044,1734.110,0.037,0.599,0.550,10.035,0.000,TAKEOFF
1775850839.990,0.499,0.061,1735.580,-0.142,0.583,0.550,10.032,0.000,TAKEOFF
1775850840.317,0.788,0.079,1737.050,-0.307,0.515,0.550,10.030,0.000,TAKEOFF
1775850840.643,1.072,0.009,1738.520,-0.446,0.401,0.550,10.028,0.000,TAKEOFF
1775850840.972,1.325,-0.142,1739.990,-0.545,0.252,0.550,10.026,0.000,TAKEOFF
1775850841.300,1.523,-0.359,1741.460,-0.595,0.079,0.550,10.024,0.000,TAKEOFF
1775850841.625,1.648,-0.622,1742.930,-0.592,-0.100,0.550,10.022,0.000,TAKEOFF
1775850841.953,1.687,-0.909,1744.400,-0.536,-0.270,0.550,10.020,0.000,TAKEOFF
1775850842.280,1.637,-1.196,1745.870,-0.432,-0.417,0.550,10.017,0.000,TAKEOFF
1775850842.606,1.504,-1.458,1747.340,-0.290,-0.526,0.550,10.015,0.000,TAKEOFF
1775850842.933,1.301,-1.671,1748.810,-0.121,-0.588,0.550,10.013,0.000,TAKEOFF
1775850843.261,1.047,-1.815,1750.280,0.058,-0.597,0.550,10.011,0.000,TAKEOFF
1775850843.588,0.764,-1.875,1751.750,0.232,-0.553,0.550,10.009,0.000,TAKEOFF
1775850843.916,0.474,-1.846,1753.220,0.385,-0.460,0.550,10.007,0.000,TAKEOFF
1775850844.243,0.204,-1.731,1754.690,0.504,-0.326,0.550,10.005,0.000,TAKEOFF
1775850844.568,-0.023,-1.544,1756.160,0.578,-0.163,0.550,10.002,0.000,TAKEOFF
1775850844.895,-0.184,-1.300,1757.630,0.600,0.015,0.550,10.000,0.000,TAKEOFF
1775850845.224,-0.265,-1.021,1759.100,0.568,0.192,0.550,9.998,0.000,TAKEOFF
1775850845.553,-0.257,-0.731,1760.570,0.486,0.351,0.550,9.996,0.000,TAKEOFF
1775850845.881,-0.162,-0.454,1762.040,0.361,0.479,0.550,9.994,0.000,TAKEOFF
1775850846.208,0.010,-0.215,1763.510,0.203,0.565,0.550,9.992,0.000,TAKEOFF
1775850846.539,0.243,-0.036,1764.980,0.027,0.599,0.550,9.990,0.000,TAKEOFF
1775850846.867,0.515,0.065,1766.450,-0.151,0.581,0.550,9.987,0.000,TAKEOFF
1775850847.193,0.805,0.078,1767.920,-0.316,0.510,0.550,9.985,0.000,TAKEOFF
1775850847.522,1.087,0.003,1769.390,-0.453,0.394,0.550,9.983,0.000,TAKEOFF
1775850847.848,1.337,-0.153,1770.860,-0.549,0.242,0.550,9.981,0.000,TAKEOFF
1775850848.177,1.532,-0.372,1772.330,-0.596,0.069,0.550,9.979,0.000,TAKEOFF
1775850848.509,1.653,-0.637,1773.800,-0.590,-0.110,0.550,9.977,0.000,TAKEOFF
1775850848.836,1.687,-0.925,1775.270,-0.531,-0.279,0.550,9.975,0.000,TAKEOFF
1775850849.164,1.632,-1.211,1776.740,-0.425,-0.424,0.550,9.972,0.000,TAKEOFF
1775850849.490,1.494,-1.472,1778.210,-0.281,-0.530,0.550,9.970,0.000,TAKEOFF
1775850849.815,1.288,-1.681,1779.680,-0.111,-0.590,0.550,9.968,0.000,TAKEOFF
1775850850.144,1.032,-1.821,1781.150,0.068,-0.596,0.550,9.966,0.000,TAKEOFF
1775850850.471,0.747,-1.876,1782.620,0.241,-0.549,0.550,9.964,0.000,TAKEOFF
1775850850.801,0.459,-1.842,1784.090,0.393,-0.454,0.550,9.962,0.000,TAKEOFF
1775850851.125,0.190,-1.723,1785.560,0.509,-0.317,0.550,9.960,0.000,TAKEOFF
1775850851.453,-0.034,-1.531,1787.030,0.580,-0.153,0.550,9.957,0.000,TAKEOFF
1775850851.781,-0.191,-1.285,1788.500,0.599,0.025,0.550,9.955,0.000,TAKEOFF
1775850852.109,-0.267,-1.005,1789.970,0.565,0.202,0.550,9.953,0.000,TAKEOFF
1775850852.438,-0.254,-0.715,1791.440,0.480,0.360,0.550,9.951,0.000,TAKEOFF
1775850852.764,-0.154,-0.439,1792.910,0.353,0.485,0.550,9.949,0.000,TAKEOFF
1775850853.096,0.022,-0.203,1794.380,0.193,0.568,0.550,9.947,0.000,TAKEOFF
1775850853.425,0.257,-0.028,1795.850,0.017,0.600,0.550,9.944,0.000,TAKEOFF
1775850853.751,0.531,0.068,1797.320,-0.161,0.578,0.550,9.942,0.000,TAKEOFF
1775850854.078,0.821,0.076,1798.790,-0.325,0.505,0.550,9.940,0.000,TAKEOFF
1775850854.405,1.102,-0.004,1800.260,-0.459,0.386,0.550,9.938,0.000,TAKEOFF
1775850854.735,1.350,-0.163,1801.730,-0.553,0.233,0.550,9.936,0.000,TAKEOFF
1775850855.063,1.541,-0.386,1803.200,-0.597,0.059,0.550,9.934,0.000,TAKEOFF
1775850855.388,1.657,-0.653,1804.670,-0.588,-0.120,0.550,9.932,0.000,TAKEOFF
1775850855.715,1.686,-0.941,1806.140,-0.526,-0.288,0.550,9.929,0.000,TAKEOFF
1775850856.040,1.626,-1.227,1807.610,-0.418,-0.431,0.550,9.927,0.000,TAKEOFF
1775850856.366,1.485,-1.485,1809.080,-0.272,-0.535,0.550,9.925,0.000,TAKEOFF
1775850856.694,1.275,-1.691,1810.550,-0.101,-0.591,0.550,9.923,0.000,TAKEOFF
1775850857.023,1.016,-1.826,1812.020,0.078,-0.595,0.550,9.921,0.000,TAKEOFF
1775850857.351,0.731,-1.876,1813.490,0.250,-0.545,0.550,9.919,0.000,TAKEOFF
1775850857.678,0.443,-1.837,1814.960,0.400,-0.447,0.550,9.917,0.000,TAKEOFF
1775850858.005,0.176,-1.714,1816.430,0.514,-0.309,0.550,9.914,0.000,TAKEOFF
1775850858.332,-0.044,-1.519,1817.900,0.583,-0.143,0.550,9.912,0.000,TAKEOFF
1775850858.660,-0.198,-1.270,1819.370,0.599,0.036,0.550,9.910,0.000,TAKEOFF
1775850858.986,-0.269,-0.989,1820.840,0.562,0.211,0.550,9.908,0.000,TAKEOFF
1775850859.311,-0.250,-0.699,1822.310,0.474,0.368,0.550,9.906,0.000,TAKEOFF
1775850859.642,-0.146,-0.425,1823.780,0.344,0.491,0.550,9.904,0.000,TAKEOFF
1775850859.968,0.034,-0.191,1825.250,0.184,0.571,0.550,9.902,0.000,TAKEOFF
1775850860.295,0.272,-0.021,1826.720,0.007,0.600,0.550,9.899,0.000,TAKEOFF
1775850860.621,0.547,0.071,1828.190,-0.171,0.575,0.550,9.897,0.000,TAKEOFF
1775850860.951,0.837,0.074,1829.660,-0.333,0.499,0.550,9.895,0.000,TAKEOFF
1775850861.279,1.117,-0.011,1831.130,-0.466,0.378,0.550,9.893,0.000,TAKEOFF
1775850861.607,1.362,-0.174,1832.600,-0.557,0.224,0.550,9.891,0.000,TAKEOFF
1775850861.935,1.550,-0.400,1834.070,-0.598,0.049,0.550,9.889,0.000,TAKEOFF
1775850862.263,1.661,-0.669,1835.540,-0.586,-0.130,0.550,9.887,0.000,TAKEOFF
1775850862.589,1.685,-0.958,1837.010,-0.521,-0.297,0.550,9.884,0.000,TAKEOFF
1775850862.917,1.620,-1.242,1838.480,-0.410,-0.438,0.550,9.882,0.000,TAKEOFF
1775850863.243,1.474,-1.498,1839.950,-0.263,-0.539,0.550,9.880,0.000,TAKEOFF
1775850863.570,1.262,-1.701,1841.420,-0.091,-0.593,0.550,9.878,0.000,TAKEOFF
1775850863.897,1.001,-1.831,1842.890,0.088,-0.594,0.550,9.876,0.000,TAKEOFF
1775850864.224,0.715,-1.876,1844.360,0.259,-0.541,0.550,9.874,0.000,TAKEOFF
1775850864.557,0.427,-1.832,1845.830,0.408,-0.440,0.550,9.872,0.000,TAKEOFF
1775850864.881,0.162,-1.705,1847.300,0.520,-0.300,0.550,9.869,0.000,TAKEOFF
1775850865.210,-0.055,-1.506,1848.770,0.585,-0.133,0.550,9.867,0.000,TAKEOFF
1775850865.538,-0.204,-1.255,1850.240,0.598,0.046,0.550,9.865,0.000,TAKEOFF
1775850865.864,-0.270,-0.972,1851.710,0.558,0.220,0.550,9.863,0.000,TAKEOFF
1775850866.194,-0.247,-0.683,1853.180,0.468,0.375,0.550,9.861,0.000,TAKEOFF
1775850866.519,-0.138,-0.410,1854.650,0.336,0.497,0.550,9.859,0.000,TAKEOFF
1775850866.849,0.046,-0.180,1856.120,0.174,0.574,0.550,9.857,0.000,TAKEOFF
1775850867.176,0.286,-0.013,1857.590,-0.003,0.600,0.550,9.854,0.000,TAKEOFF
1775850867.501,0.563,0.073,1859.060,-0.180,0.572,0.550,9.852,0.000,TAKEOFF
1775850867.827,0.853,0.071,1860.530,-0.341,0.493,0.550,9.850,0.000,TAKEOFF
1775850868.155,1.132,-0.018,1862.000,-0.472,0.370,0.550,9.848,0.000,TAKEOFF
1775850868.482,1.375,-0.186,1863.470,-0.560,0.214,0.550,9.846,0.000,TAKEOFF
1775850868.811,1.558,-0.414,1864.940,-0.599,0.039,0.550,9.844,0.000,TAKEOFF
1775850869.138,1.665,-0.685,1866.410,-0.584,-0.139,0.550,9.842,0.000,TAKEOFF
1775850869.467,1.684,-0.974,1867.880,-0.516,-0.306,0.550,9.839,0.000,TAKEOFF
1775850869.797,1.614,-1.258,1869.350,-0.403,-0.445,0.550,9.837,0.000,TAKEOFF
1775850870.122,1.464,-1.511,1870.820,-0.254,-0.544,0.550,9.835,0.000,TAKEOFF
1775850870.451,1.248,-1.710,1872.290,-0.081,-0.594,0.550,9.833,0.000,TAKEOFF
1775850870.778,0.985,-1.836,1873.760,0.098,-0.592,0.550,9.831,0.000,TAKEOFF
1775850871.102,0.698,-1.876,1875.230,0.268,-0.537,0.550,9.829,0.000,TAKEOFF
1775850871.431,0.411,-1.827,1876.700,0.415,-0.433,0.550,9.827,0.000,TAKEOFF
1775850871.760,0.149,-1.695,1878.170,0.525,-0.291,0.550,9.824,0.000,TAKEOFF
1775850872.087,-0.065,-1.493,1879.640,0.587,-0.123,0.550,9.822,0.000,TAKEOFF
1775850872.414,-0.210,-1.240,1881.110,0.597,0.056,0.550,9.820,0.000,TAKEOFF
1775850872.743,-0.271,-0.956,1882.580,0.554,0.230,0.550,9.818,0.000,TAKEOFF
1775850873.068,-0.243,-0.667,1884.050,0.462,0.383,0.550,9.816,0.000,TAKEOFF
1775850873.393,-0.129,-0.396,1885.520,0.328,0.503,0.550,9.814,0.000,TAKEOFF
1775850873.720,0.058,-0.169,1886.990,0.165,0.577,0.550,9.812,0.000,TAKEOFF
1775850874.046,0.301,-0.006,1888.460,-0.013,0.600,0.550,9.809,0.000,TAKEOFF
1775850874.370,0.579,0.075,1889.930,-0.190,0.569,0.550,9.807,0.000,TAKEOFF
1775850874.698,0.870,0.068,1891.400,-0.350,0.488,0.550,9.805,0.000,TAKEOFF
1775850875.027,1.147,-0.026,1892.870,-0.478,0.362,0.550,9.803,0.000,TAKEOFF
1775850875.353,1.387,-0.197,1894.340,-0.564,0.205,0.550,9.801,0.000,TAKEOFF
1775850875.678,1.566,-0.429,1895.810,-0.599,0.029,0.550,9.799,0.000,TAKEOFF
1775850876.003,1.668,-0.701,1897.280,-0.581,-0.149,0.550,9.796,0.000,TAKEOFF
1775850876.332,1.682,-0.990,1898.750,-0.511,-0.314,0.550,9.794,0.000,TAKEOFF
1775850876.659,1.608,-1.273,1900.220,-0.395,-0.451,0.550,9.792,0.000,TAKEOFF
1775850876.988,1.454,-1.524,1901.690,-0.244,-0.548,0.550,9.790,0.000,TAKEOFF
1775850877.317,1.234,-1.719,1903.160,-0.071,-0.596,0.550,9.788,0.000,TAKEOFF
1775850877.643,0.970,-1.841,1904.630,0.108,-0.590,0.550,9.786,0.000,TAKEOFF
1775850877.972,0.682,-1.876,1906.100,0.277,-0.532,0.550,9.784,0.000,TAKEOFF
1775850878.299,0.396,-1.822,1907.570,0.422,-0.426,0.550,9.781,0.000,TAKEOFF
1775850878.627,0.135,-1.686,1909.040,0.529,-0.282,0.550,9.779,0.000,TAKEOFF
1775850878.957,-0.075,-1.480,1910.510,0.589,-0.113,0.550,9.777,0.000,TAKEOFF
1775850879.281,-0.216,-1.224,1911.980,0.596,0.066,0.550,9.775,0.000,TAKEOFF
1775850879.608,-0.272,-0.940,1913.450,0.550,0.239,0.550,9.773,0.000,TAKEOFF
1775850879.934,-0.239,-0.651,1914.920,0.455,0.391,0.550,9.771,0.000,TAKEOFF
1775850880.261,-0.121,-0.382,1916.390,0.319,0.508,0.550,9.769,0.000,TAKEOFF
1775850880.586,0.070,-0.158,1917.860,0.155,0.580,0.550,9.766,0.000,TAKEOFF
1775850880.912,0.316,0.001,1919.330,-0.023,0.600,0.550,9.764,0.000,TAKEOFF
1775850881.240,0.596,0.077,1920.800,-0.200,0.566,0.550,9.762,0.000,TAKEOFF
1775850881.568,0.886,0.065,1922.270,-0.358,0.482,0.550,9.760,0.000,TAKEOFF
1775850881.896,1.162,-0.033,1923.740,-0.484,0.354,0.550,9.758,0.000,TAKEOFF
1775850882.223,1.399,-0.208,1925.210,-0.567,0.195,0.550,9.756,0.000,TAKEOFF
1775850882.548,1.574,-0.443,1926.680,-0.600,0.019,0.550,9.754,0.000,TAKEOFF
1775850882.876,1.671,-0.717,1928.150,-0.579,-0.159,0.550,9.751,0.000,TAKEOFF
1775850883.206,1.680,-1.007,1929.620,-0.506,-0.323,0.550,9.749,0.000,TAKEOFF
1775850883.533,1.601,-1.288,1931.090,-0.388,-0.458,0.550,9.747,0.000,TAKEOFF
1775850883.858,1.443,-1.536,1932.560,-0.235,-0.552,0.550,9.745,0.000,TAKEOFF
1775850884.187,1.221,-1.728,1934.030,-0.061,-0.597,0.550,9.743,0.000,TAKEOFF
1775850884.514,0.954,-1.845,1935.500,0.118,-0.588,0.550,9.741,0.000,TAKEOFF
1775850884.842,0.666,-1.875,1936.970,0.286,-0.527,0.550,9.739,0.000,TAKEOFF
1775850885.167,0.380,-1.816,1938.440,0.429,-0.419,0.550,9.736,0.000,TAKEOFF
1775850885.494,0.122,-1.676,1939.910,0.534,-0.274,0.550,9.734,0.000,TAKEOFF
1775850885.822,-0.085,-1.467,1941.380,0.591,-0.104,0.550,9.732,0.000,TAKEOFF
1775850886.147,-0.221,-1.209,1942.850,0.595,0.076,0.550,9.730,0.000,TAKEOFF
1775850886.477,-0.272,-0.924,1944.320,0.546,0.248,0.550,9.728,0.000,TAKEOFF
1775850886.804,-0.234,-0.635,1945.790,0.448,0.399,0.550,9.726,0.000,TAKEOFF
1775850887.131,-0.112,-0.368,1947.260,0.311,0.513,0.550,9.724,0.000,TAKEOFF
1775850887.458,0.083,-0.147,1948.730,0.145,0.582,0.550,9.721,0.000,TAKEOFF
1775850887.786,0.331,0.007,1950.200,-0.033,0.599,0.550,9.719,0.000,TAKEOFF
1775850888.113,0.612,0.079,1951.670,-0.209,0.562,0.550,9.717,0.000,TAKEOFF
1775850888.440,0.902,0.062,1953.140,-0.366,0.476,0.550,9.715,0.000,TAKEOFF
1775850888.765,1.176,-0.041,1954.610,-0.490,0.346,0.550,9.713,0.000,TAKEOFF
1775850889.094,1.410,-0.220,1956.080,-0.570,0.186,0.550,9.711,0.000,TAKEOFF
1775850889.420,1.582,-0.458,1957.550,-0.600,0.009,0.550,9.709,0.000,TAKEOFF
1775850889.747,1.674,-0.733,1959.020,-0.576,-0.169,0.550,9.706,0.000,TAKEOFF
1775850890.074,1.678,-1.023,1960.490,-0.500,-0.331,0.550,9.704,0.000,TAKEOFF
1775850890.399,1.594,-1.303,1961.960,-0.380,-0.464,0.550,9.702,0.000,TAKEOFF
1775850890.727,1.432,-1.549,1963.430,-0.226,-0.556,0.550,9.700,0.000,TAKEOFF
1775850891.053,1.207,-1.737,1964.900,-0.051,-0.598,0.550,9.698,0.000,TAKEOFF
1775850891.380,0.938,-1.849,1966.370,0.128,-0.586,0.550,9.696,0.000,TAKEOFF
1775850891.706,0.650,-1.874,1967.840,0.295,-0.522,0.550,9.694,0.000,TAKEOFF
1775850892.035,0.365,-1.811,1969.310,0.436,-0.412,0.550,9.691,0.000,TAKEOFF
1775850892.363,0.109,-1.666,1970.780,0.539,-0.265,0.550,9.689,0.000,TAKEOFF
1775850892.688,-0.095,-1.453,1972.250,0.593,-0.094,0.550,9.687,0.000,TAKEOFF
1775850893.015,-0.226,-1.193,1973.720,0.594,0.086,0.550,9.685,0.000,TAKEOFF
1775850893.342,-0.272,-0.907,1975.190,0.542,0.257,0.550,9.683,0.000,TAKEOFF
1775850893.668,-0.229,-0.619,1976.660,0.442,0.406,0.550,9.681,0.000,TAKEOFF
1775850893.992,-0.103,-0.354,1978.130,0.302,0.518,0.550,9.679,0.000,TAKEOFF
1775850894.318,0.095,-0.136,1979.600,0.135,0.585,0.550,9.676,0.000,TAKEOFF
1775850894.646,0.346,0.014,1981.070,-0.044,0.598,0.550,9.674,0.000,TAKEOFF
1775850894.973,0.628,0.081,1982.540,-0.218,0.559,0.550,9.672,0.000,TAKEOFF
1775850895.302,0.918,0.058,1984.010,-0.374,0.469,0.550,9.670,0.000,TAKEOFF
1775850895.630,1.190,-0.050,1985.480,-0.496,0.338,0.550,9.668,0.000,TAKEOFF
1775850895.958,1.422,-0.232,1986.950,-0.574,0.176,0.550,9.666,0.000,TAKEOFF
1775850896.286,1.589,-0.472,1988.420,-0.600,-0.001,0.550,9.663,0.000,TAKEOFF
1775850896.614,1.677,-0.749,1989.890,-0.573,-0.178,0.550,9.661,0.000,TAKEOFF
1775850896.941,1.676,-1.039,1991.360,-0.495,-0.340,0.550,9.659,0.000,TAKEOFF
1775850897.269,1.587,-1.318,1992.830,-0.372,-0.471,0.550,9.657,0.000,TAKEOFF
1775850897.597,1.421,-1.561,1994.300,-0.216,-0.560,0.550,9.655,0.000,TAKEOFF
1775850897.926,1.192,-1.745,1995.770,-0.041,-0.599,0.550,9.653,0.000,TAKEOFF
1775850898.253,0.922,-1.853,1997.240,0.137,-0.584,0.550,9.651,0.000,TAKEOFF
1775850898.583,0.633,-1.873,1998.710,0.304,-0.517,0.550,9.648,0.000,TAKEOFF
1775850898.911,0.349,-1.805,2000.180,0.443,-0.404,0.550,9.646,0.000,TAKEOFF
1775850899.237,0.096,-1.655,2001.650,0.543,-0.255,0.550,9.644,0.000,TAKEOFF
1775850899.566,-0.104,-1.440,2003.120,0.594,-0.084,0.550,9.642,0.000,TAKEOFF
