time,sim_t,target_x,target_y,target_z,err_x,err_y,err_z,pid_pitch,pid_roll,pid_thrust,wind_x,wind_y,Kp,Ki,Kd
1776376227.888,344.0,105.910,50.676,100.000,-0.000,0.000,-0.054,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376228.323,344.4,105.910,50.676,100.000,-0.000,0.000,-0.040,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376228.754,344.8,105.910,50.676,100.000,-0.000,0.000,-0.048,-0.249,-0.188,0.300,1.231,0.935,2.1,0.9,1.0
1776376229.187,345.2,105.910,50.676,100.000,0.050,-0.005,-0.057,-0.249,-0.188,0.300,-1.304,1.189,2.1,0.9,1.0
1776376229.621,345.6,105.910,50.676,100.000,0.149,-0.015,-0.027,0.281,-0.242,0.300,-1.304,1.189,2.1,0.9,1.0
1776376230.055,346.0,105.910,50.676,100.000,0.181,-0.018,-0.022,0.280,-0.242,0.300,-1.304,1.189,2.1,0.9,1.0
1776376230.489,346.4,105.910,50.676,100.000,0.179,-0.018,-0.026,0.278,-0.241,0.341,-1.304,1.189,2.1,0.9,1.0
1776376230.925,346.8,105.910,50.676,100.000,0.161,-0.016,-0.021,0.276,-0.241,0.300,-1.304,1.189,2.1,0.9,1.0
1776376231.358,347.2,105.910,50.676,100.000,0.139,-0.014,-0.030,0.273,-0.241,0.358,-1.304,1.189,2.1,0.9,1.0
1776376231.792,347.6,105.910,50.676,100.000,0.116,-0.012,-0.030,0.272,-0.241,0.300,-1.304,1.189,2.1,0.9,1.0
1776376232.226,348.0,105.910,50.676,100.000,0.094,-0.010,-0.029,0.270,-0.241,0.300,-1.304,1.189,2.1,0.9,1.0
1776376232.662,348.4,105.910,50.676,100.000,0.076,-0.008,-0.023,0.269,-0.241,0.300,-1.304,1.189,2.1,0.9,1.0
1776376233.099,348.8,105.910,50.676,100.000,0.061,-0.006,-0.030,0.268,-0.240,0.352,-1.304,1.189,2.1,0.9,1.0
1776376233.534,349.2,105.910,50.676,100.000,0.048,-0.005,-0.029,0.267,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376233.968,349.6,105.910,50.676,100.000,0.038,-0.004,-0.023,0.266,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376234.402,350.0,105.910,50.676,100.000,0.030,-0.003,-0.031,0.266,-0.240,0.358,-1.304,1.189,2.1,0.9,1.0
1776376234.836,350.4,105.910,50.676,100.000,0.023,-0.002,-0.032,0.265,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376235.269,350.8,105.910,50.676,100.000,0.018,-0.002,-0.030,0.265,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376235.703,351.2,105.910,50.676,100.000,0.014,-0.001,-0.024,0.265,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376236.138,351.6,105.910,50.676,100.000,0.011,-0.001,-0.031,0.265,-0.240,0.354,-1.304,1.189,2.1,0.9,1.0
1776376236.575,352.0,105.910,50.676,100.000,0.009,-0.001,-0.030,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376237.010,352.4,105.910,50.676,100.000,0.007,-0.001,-0.026,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376237.442,352.8,105.910,50.676,100.000,0.005,-0.001,-0.027,0.264,-0.240,0.332,-1.304,1.189,2.1,0.9,1.0
1776376237.878,353.2,105.910,50.676,100.000,0.004,-0.000,-0.020,0.264,-0.240,0.305,-1.304,1.189,2.1,0.9,1.0
1776376238.314,353.6,105.910,50.676,100.000,0.003,-0.000,-0.038,0.264,-0.240,0.391,-1.304,1.189,2.1,0.9,1.0
1776376238.746,354.0,105.910,50.676,100.000,0.003,-0.000,-0.049,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376239.178,354.4,105.910,50.676,100.000,0.002,-0.000,-0.039,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376239.610,354.8,105.910,50.676,100.000,0.002,-0.000,-0.050,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376240.043,355.2,105.910,50.676,100.000,0.001,-0.000,-0.039,0.264,-0.240,0.300,-1.304,1.189,2.1,0.9,1.0
1776376240.476,355.6,105.910,50.676,100.000,-0.034,0.102,-0.050,0.123,0.171,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376240.912,356.0,105.910,50.676,100.000,-0.046,0.137,-0.042,0.124,0.168,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376241.346,356.4,105.910,50.676,100.000,-0.048,0.140,-0.056,0.124,0.167,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376241.779,356.8,105.910,50.676,100.000,-0.044,0.129,-0.022,0.125,0.165,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376242.212,357.2,105.910,50.676,100.000,-0.038,0.112,-0.015,0.125,0.164,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376242.646,357.6,105.910,50.676,100.000,-0.032,0.094,-0.037,0.126,0.162,0.402,-0.638,-0.776,2.1,0.9,1.0
1776376243.078,358.0,105.910,50.676,100.000,-0.026,0.077,-0.053,0.126,0.161,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376243.513,358.4,105.910,50.676,100.000,-0.021,0.062,-0.012,0.127,0.160,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376243.947,358.8,105.910,50.676,100.000,-0.017,0.050,-0.022,0.127,0.159,0.356,-0.638,-0.776,2.1,0.9,1.0
1776376244.400,359.2,105.910,50.676,100.000,-0.013,0.040,-0.023,0.127,0.158,0.300,-0.638,-0.776,2.1,0.9,1.0
1776376244.841,359.6,105.910,50.676,100.000,-0.011,0.031,-0.021,0.127,0.158,0.300,-0.638,-0.776,2.1,0.9,1.0
